,text,hashtags
404,"Join the Liipers, and potentially 8 million others for the online #versusvirus #hackathon. Let’s join forces and develop tangible solutions to the coronavirus crisis in Switzerland. https://t.co/TZ7nFGI2Kv https://t.co/Zfb6Zbsl6H","['versusvirus', 'hackathon']"
405,Absolutely delighted to have partnered with @BillonGroup for the #COVID19 relief Save Small Business #hackathon by @AIRinnovate #datasharing #covid19  #digitalfinance #digitalinnovation https://t.co/vSG4uSYjxx,"['covid', 'hackathon']"
406,Exhausted but proud to take part in COVID-19 relief #hackathon by @AIRinnovate to save small US businesses! 💪 Our #DLT repository could help businesses streamline the madness of onboarding and seamlessly apply for the funds they need. Learn more ➡  https://t.co/RiDGiZJvXi https://t.co/2nwBSIxHm9,['hackathon']
407,"👩‍💻👨‍💻Looking forward to taking part in this #hackathon! Let's find solutions to fight the #COVID19 crisis together. More information: https://t.co/5KYwAA6knF
#TradeFacilitation #VersusVirus @VersusVirusCH","['hackathon', 'covid']"
408,"👨‍💻👩‍💻Looking forward to taking part in this #hackathon! Let's find solutions to fight the #COVID19 crisis together. More: https://t.co/AT8dPMFBxw
#TradeFacilitation #VersusVirus #trade @VersusVirusCH @philippe_isler @KBotwright @HScienceAdvisor @InesKnapper @theportatcern https://t.co/rtJANiWtVD","['hackathon', 'covid']"
409,A call for mandatory data sharing at NIH.  #opendata #openscience #OAintheUSA #COVID19 https://t.co/9tCovfWk0r,"['opendata', 'openscience', 'oaintheusa', 'covid']"
410,"Thanks to #OpenData #OpenScience and #OpenSource, every data and information required for developing Covid-19 vaccines, drugs, test kits, medical spares are available on the Internet. 

/6 https://t.co/NAfEUE41du","['opendata', 'openscience', 'opensource']"
411,"Amazing #opendata, #openscience communities are helping improve #covid19 response:
- https://t.co/NsXTLP9VWT  promotes the international sharing of influenza data
- Nextstrain, an #opensource, #openscience project with #analytics and visualization tools

https://t.co/3eHmCbgzdZ https://t.co/siBQlrEuWP","['opendata', 'openscience', 'covid']"
412,"#OpenData people. I’m looking at the various crowdsourcing initiatives for Coronavirus data. Soo many possible data sources.

Has anyone seen a govt/health authority articulate what kind of data they’re missing?",['opendata']
413,"Updated #COVID19 numbers for #Canada from our dashboard and #OpenData 

Can’t describe todays updates better than my awesome teammate @JPSoucy 👇🏽

Many thanks also to our data curation team @GBrankston @VinyasHarish @DrTanyaRossi @_MeghanONeill @JWright159 @Kamalraj_ach + more https://t.co/gMmsPGMFbm","['covid', 'canada', 'opendata']"
414,"Brazilian right wing politicians orchestrating a data blackout about the covid-19

#opendata #openscience","['opendata', 'openscience']"
415,The latest The Open Data Daily! https://t.co/yatGN3ayvT Thanks to @deniseptbouchon #opendata #covid19,"['opendata', 'covid']"
416,ATTN @OpenGovCan - might we get access to #Canada #postalcode #data as #data - ideally #opendata to assist us and our #canadian #municipal #government teams?  FSA is not granular enough for our analysis needs  #COVID19  @canadaposthelps  Thank you! #opengov,"['canada', 'postalcode', 'data', 'data', 'opendata']"
417,"@EmilyAcheson1 @CanadianGIS @esricanada @GIS4HEd @GISandScience @UBCGeog A french #opendata initiative at :
https://t.co/cXxU2kxVFq
Reading and enter daily data about COVID19 comming from verified source, make dashboard and mapp !
@bzg2 @jdesboeufs",['opendata']
418,Done on my lunch break. Let’s see where #CitizenScience and #OpenData can take us on this #COVID19 tracking adventure https://t.co/E4tbUKHgb6,"['citizenscience', 'opendata', 'covid']"
419,"""we need to understand where the gaps [in agrifood systems] are... #OpenData would provide transparency and... informed decision making""

@a_laperriere talks to @GeographicalMag about how data can help prepare for global crises in the context of #COVID19

https://t.co/lUewzbmjsW",['opendata']
420,Open data and genomics are at the forefront in battle to control coronavirus #datarevolution #opendata https://t.co/VKokAJcVVl via @ChemistryWorld https://t.co/bvYlLHF9jG,"['datarevolution', 'opendata']"
421,An #opendata repository of #data about #coronavirus,"['opendata', 'data', 'coronavirus']"
422,"Moral of the story: from day 1, publish your data, your models, your assumptions. #opendata #COVID19","['opendata', 'covid']"
423,"#COVID19 #DataVisualization that's linked to #OpenData published by @OurWorldInData. Basically, demonstrating the benefits of loosely-coupling Data Visualization and actual Data Sources. 

Note, this ""best practice"" will save lives and simplify global #SARSCoV2 research. https://t.co/T9WvKvre99","['covid', 'datavisualization', 'opendata']"
424,"#OpenData and open reproducible workflow also allow European scientists to collaborate globally,"" says @NBlomberg, @EoscLife coordinator. “This is the core of #EOSC - fast, #openaccess to as wide a pool of data and tools as possible for scientific collaborations."" #COVID19",['opendata']
425,The latest The Open Data Daily! https://t.co/VNQcsYvAQA Thanks to @hjoseph #opendata #covid19,"['opendata', 'covid']"
426,"Call for Evidence: Use of Open Government Data in #COVID_19 Outbreak

@OECDgov's #DigitalGov #OpenData team are looking for examples on how open #data are being applied to support governments’ policies &amp; actions to manage this crisis. 

More info see: https://t.co/Hmz6nuhYhA https://t.co/nFZN54bAOo","['covid', 'digitalgov', 'opendata']"
427,Health facility #OpenData for Africa. Good but big gaps. e.g. Zambia. @PHU_KEMRI_WT data more comprehensive across the country but @sharehealthdata more comprehensive in Lusaka. https://t.co/xv9ZmLCf9y How can we improve for #covid19 response ? https://t.co/hVMsWiX3yH,['opendata']
428,"5 weeks to go to propose an app for #EUdatathon, the EU's annual #opendata competition! 🏃‍♂️ Hurry! 👨‍💻 https://t.co/DRBk4f1hzL

🤔 Got ideas for #COVID19? We want them too with @ECDC_EU data! 
👩‍💻 https://t.co/bxMCNJrrOz

#BuildforCOVID19 #wirvsvirus #covid_19 https://t.co/TnPI3n6M8T","['eudatathon', 'opendata']"
429,"#OpenData available below, courtesy of the COVID-19 Canada Open Data Working Group:

https://t.co/tBRXiooWx1

Thanks to @ishaberry2, @GBrankston, @DrTanyaRossi, @Kamalraj_ach, @_MeghanONeill, @VinyasHarish, @JWright159, and others!",['opendata']
430,"Call for Evidence: Use of Open Government Data in #COVID_19 Outbreak

@OECDgov's #DigitalGov #OpenData team are looking for examples on how open #data are being applied to support governments’ policies &amp; actions to manage this crisis. 

More info see: https://t.co/f8niy85yGn https://t.co/YqIHi2Fb8a","['covid', 'digitalgov', 'opendata']"
431,"Make all official Cantonal COVID-19 case data available #opendata to learn more on #Covid_19:
https://t.co/3tDbnCE9XD
@SSPHplus @gd_zuerich @SwissTPH @UnisanteVD @G2H2_Geneva @BAG_OFSP_UFSP @swissepi @FLAHAULT","['opendata', 'covid']"
432,"Map of CoronaVirus Cases by US County https://t.co/16EaAfQlcm

#Data #OpenData #Esri #Healthcare #CoronaVirus","['data', 'opendata', 'esri', 'healthcare', 'coronavirus']"
433,Amazing resource that is updated daily by the COVID-19 Canada Open Data Working #opendata #openaccess,"['opendata', 'openaccess']"
434,"Have you seen the @kaggle #OpenData on #COVID2019?

😍 Thanks a lot to all the awesome people working with this data to fight #coronavirus 💪

It is awesome to see the potential of #OpenScience!","['opendata', 'covid']"
435,"Re #COVID19, please share data in #OpenData form (e.g., #CSV or #JSON), at the very least. 

Dashboard and other #DataVisualization gadgetry is less useful if they aren't loosely-coupled with actual raw data. 

Let's reduce #DataWrangling overhead re #LODCloud #KnowledgeGraph etc https://t.co/Amxs8w4arw","['covid', 'opendata', 'csv', 'json']"
436,"Brazilian ministry of health takes down the website with official data on covid-19

#COVIDー19 #OpenData #openscience https://t.co/ywJM3HxQTv","['covid', 'opendata', 'openscience']"
437,".@JohnsHopkins coronavirus platform is a brilliant illustration of the power of #opendata. If govs want to fight disinformation they must invest in more open data. It's the best way to share timely, user-friendly, credible info on complex global issues https://t.co/4FA2wbxfxW https://t.co/6PHXyiruxo",['opendata']
438,"Great information for those interested in accessing #COVID19 data.

#NIHdata #OpenData #FAIRdata","['covid', 'nihdata', 'opendata', 'fairdata']"
439,"Is this available as #opendata? Thousands of geospatial hobbyists, academics, and professionals are stuck at home due to #Covid19 shutdowns. Why not pass time and innovate for benefit of mankind as envisioned here: https://t.co/L39smCXTrS #LiDAR #GeoWeek https://t.co/hjqTXG3fOP",['opendata']
440,Data from @NSWHealth is being used in this COVID-19 Clinic Map: https://t.co/y7nGQNNM9s #OpenData #COVID19 #COVID19Data #covid19australia #Data https://t.co/2ZCszlf4DE,"['opendata', 'covid']"
441,There is an important #opendata dimension to the #COVID19 #coronavirus story https://t.co/9AEKi6fOpK #data,"['opendata', 'covid', 'coronavirus', 'data']"
442,#OpenData and sharing vital information in a way public can understand can help defeat the #Coronavirus disinformation and myths. We have to work hard to open up data and share information widely to ensure public health and safety during the #lockdown. #OpenDataSaveslives https://t.co/I1udmeiYq3,"['opendata', 'coronavirus']"
443,@Everbridge is making bank off of #enterprise aggregating the same data. #OpenData,"['enterprise', 'opendata']"
444,"230 Kaggle kernels and counting, use #DataScience #OpenData, find #COVID19 clues https://t.co/pVSH0VES18 #DataScienceInAction #GlobalIssues #Bioinformatics #Research #Data #ArtificialIntelligence #MachineLearning #DataMining #DataAnalytics #Analytics #Humanity #Futurist #Future","['datascience', 'opendata', 'covid']"
445,"Where there's a crisis, there's data that can help us understand it better.

Check out the #OpenData on #COVID19 cases in Serbia ⬇️

https://t.co/67XgmLLAkZ","['opendata', 'covid']"
446,"We are pleased to announce that data from the #COVID19 #Canada #OpenData Working Group are now available on @github in addition to our public spreadsheet.

https://t.co/tBRXiooWx1","['covid', 'canada', 'opendata']"
447,"Over het last few days the Belgian #OpenData community has been calling for machine readable #Covid19 data sets. Big thanks to @sciensano for creating https://t.co/ygSBXN5jpF 

Word of caution: The reuse of this unique open data set comes with great responsibility!","['opendata', 'covid']"
448,"""Closing EU [borders] would result in supply disruption for sure. #Opendata would be really indispensable, as it provides for both #transparency and for enlightened, efficient, data driven decision making processes""

@a_laperriere talks to @BusinessMoney

https://t.co/Yv3lvT1Q6f",['opendata']
449,"@cxotalk @mkrigsman @mishbatt @ACGeoTech @AtlanticCouncil @Scriffignano1 @DunBradstreet Re #COVID19, #OpenData trumps others forms of data for the following reasons:

1. #DataAccess quotient is high
2. #DataFlow quotient is high
3. #ReUsability quotient is high.

Anything less is an inertia riddled blob with low utility. 

Right now it's all about speed and flow.","['covid', 'opendata']"
450,"During crisis, #opendata can help improve health and economic outcomes. To this end we created, are updating and maintaining a database of curated COVID-19 incidence data available for free on @SnowflakeDB's Data Exchange.
https://t.co/vZAWXSy1ta
#DataAnalytics  #COVID19 https://t.co/LeXcw7xEE8",['opendata']
451,"Thanks @HealthNYGov for sharing #COVID19 #opendata.  Here's a timeline I put together after compiling it as a #timeseries to get a sense of how the virus is spreading in the state.

We'll keep maintaining the collated data at the @BetaNYC community portal

https://t.co/73SHJK2tk3 https://t.co/sUxpACU8lS","['covid', 'opendata']"
452,Indeed! #openscience &amp; #opendata are crucial to answer inter-disciplinary questions about our #planet &amp; human inter-dependencies. @ENVRIcomm #EU_RIs are a key community supplying #marinedata to #EMODnet so we can offer harmonised #data &amp; new #dataproducts free to all @EU_MARE,"['openscience', 'opendata', 'planet']"
453,"A #KnowledgeGraph on #COVID_19, integrating #opendata: #research publications, case statistics, genes &amp; functions, molecular #data and more. #visualization #datascience #flattenthecurve #tech #news #dataviz #StrongerTogether https://t.co/dlAbZ0g3AY https://t.co/VayiU0Q46w","['knowledgegraph', 'covid', 'opendata', 'research']"
454,"1/N:

There's #COVID19 #Data published to the #Web. It is even increasingly in #OpenData form, which is great. That said, we need put the pieces together to enable more insights (#Knowledge).

Thus, I am opening a Q&amp;A thread here for questions to be answered.

Ask your questions.","['covid', 'data', 'web', 'opendata']"
455,"Just 4 weeks to go to propose an app for #EUdatathon, the EU's annual #opendata competition! 🏃‍♂️ Hurry! 👨‍💻 https://t.co/DRBk4f1hzL

🤔 Got ideas for #COVID19? We want them too with @ECDC_EU data! 
👩‍💻 https://t.co/bxMCNJrrOz

#BuildforCOVID19 #wirvsvirus #covid_19 https://t.co/ilJj19D4Oa","['eudatathon', 'opendata']"
456,Using AI responsibly to fight the coronavirus pandemic https://t.co/LmqKoNDbjK #ai #privacy #ethics #OpenData  @techcrunch https://t.co/8uT7qjnLXm,"['ai', 'privacy', 'ethics', 'opendata']"
457,"@SarahSchacht @denicewross YES! @nycHealthy just released their #COVID19 data as #opendata!

Check it out!
https://t.co/K4ywKyomyu

Thank you @nycHealthy and @NYCHealthCommr!","['covid', 'opendata']"
